Year,Track,Driver,Team,Compound,TyreLife,Stint,Secs,IsPit,LapNumber
2025,Spanish Grand Prix,COL,Alpine,MEDIUM,12.0,2.0,83.997,False,26.0
2025,Spanish Grand Prix,COL,Alpine,MEDIUM,13.0,2.0,82.766,False,27.0
2025,Spanish Grand Prix,COL,Alpine,MEDIUM,14.0,2.0,82.499,False,28.0
2025,Spanish Grand Prix,COL,Alpine,MEDIUM,15.0,2.0,83.503,False,29.0
2025,Spanish Grand Prix,COL,Alpine,MEDIUM,16.0,2.0,82.645,False,30.0
2025,Spanish Grand Prix,COL,Alpine,MEDIUM,17.0,2.0,82.593,False,31.0
2025,Spanish Grand Prix,COL,Alpine,MEDIUM,18.0,2.0,83.257,False,32.0
2025,Spanish Grand Prix,COL,Alpine,MEDIUM,19.0,2.0,84.241,False,33.0
2025,Spanish Grand Prix,COL,Alpine,MEDIUM,20.0,2.0,83.956,False,34.0
2025,Spanish Grand Prix,COL,Alpine,MEDIUM,21.0,2.0,82.315,False,35.0
2025,Spanish Grand Prix,COL,Alpine,MEDIUM,22.0,2.0,85.365,False,36.0
2025,Spanish Grand Prix,COL,Alpine,MEDIUM,23.0,2.0,83.395,False,37.0
2025,Spanish Grand Prix,COL,Alpine,MEDIUM,24.0,2.0,82.679,False,38.0
2025,Spanish Grand Prix,COL,Alpine,MEDIUM,25.0,2.0,86.444,True,39.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,1.0,3.0,99.554,False,40.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,2.0,3.0,78.353,False,41.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,3.0,3.0,82.116,False,42.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,4.0,3.0,80.805,False,43.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,5.0,3.0,81.025,False,44.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,6.0,3.0,81.05,False,45.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,7.0,3.0,80.728,False,46.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,8.0,3.0,80.273,False,47.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,9.0,3.0,82.164,False,48.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,10.0,3.0,80.105,False,49.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,11.0,3.0,80.056,False,50.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,12.0,3.0,80.076,False,51.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,13.0,3.0,80.12,False,52.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,14.0,3.0,80.08,False,53.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,15.0,3.0,108.581,True,54.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,2.0,4.0,124.85,False,55.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,3.0,4.0,107.812,False,56.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,4.0,4.0,114.134,False,57.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,5.0,4.0,83.285,False,58.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,6.0,4.0,82.685,False,59.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,7.0,4.0,88.629,False,60.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,8.0,4.0,82.072,False,61.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,9.0,4.0,80.401,False,62.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,10.0,4.0,80.276,False,63.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,11.0,4.0,80.536,False,64.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,12.0,4.0,80.343,False,65.0
2025,Spanish Grand Prix,COL,Alpine,SOFT,13.0,4.0,79.978,False,66.0
2025,Spanish Grand Prix,HAM,Ferrari,SOFT,4.0,1.0,85.349,False,1.0
2025,Spanish Grand Prix,HAM,Ferrari,SOFT,5.0,1.0,81.368,False,2.0
2025,Spanish Grand Prix,HAM,Ferrari,SOFT,6.0,1.0,80.753,False,3.0
2025,Spanish Grand Prix,HAM,Ferrari,SOFT,7.0,1.0,80.639,False,4.0
2025,Spanish Grand Prix,HAM,Ferrari,SOFT,8.0,1.0,81.109,False,5.0
2025,Spanish Grand Prix,HAM,Ferrari,SOFT,9.0,1.0,81.565,False,6.0
2025,Spanish Grand Prix,HAM,Ferrari,SOFT,10.0,1.0,81.623,False,7.0
2025,Spanish Grand Prix,HAM,Ferrari,SOFT,11.0,1.0,81.929,False,8.0
2025,Spanish Grand Prix,HAM,Ferrari,SOFT,12.0,1.0,81.974,False,9.0
2025,Spanish Grand Prix,HAM,Ferrari,SOFT,13.0,1.0,83.068,False,10.0
2025,Spanish Grand Prix,HAM,Ferrari,SOFT,14.0,1.0,81.552,False,11.0
2025,Spanish Grand Prix,HAM,Ferrari,SOFT,15.0,1.0,81.615,False,12.0
2025,Spanish Grand Prix,HAM,Ferrari,SOFT,16.0,1.0,81.828,False,13.0
2025,Spanish Grand Prix,HAM,Ferrari,SOFT,17.0,1.0,82.32,False,14.0
2025,Spanish Grand Prix,HAM,Ferrari,SOFT,18.0,1.0,81.869,False,15.0
2025,Spanish Grand Prix,HAM,Ferrari,SOFT,19.0,1.0,85.739,True,16.0
2025,Spanish Grand Prix,HAM,Ferrari,MEDIUM,1.0,2.0,99.78,False,17.0
2025,Spanish Grand Prix,HAM,Ferrari,MEDIUM,2.0,2.0,80.948,False,18.0
2025,Spanish Grand Prix,HAM,Ferrari,MEDIUM,3.0,2.0,81.348,False,19.0
2025,Spanish Grand Prix,HAM,Ferrari,MEDIUM,4.0,2.0,80.755,False,20.0
2025,Spanish Grand Prix,HAM,Ferrari,MEDIUM,5.0,2.0,80.545,False,21.0
2025,Spanish Grand Prix,HAM,Ferrari,MEDIUM,6.0,2.0,80.28,False,22.0
2025,Spanish Grand Prix,HAM,Ferrari,MEDIUM,7.0,2.0,80.03,False,23.0
2025,Spanish Grand Prix,HAM,Ferrari,MEDIUM,8.0,2.0,80.304,False,24.0
